,symboling,normalized_losses,make,body_style,drive_wheels,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,fueltype_gas,aspiration_turbo,num_of_doors_two,engine_location_rear
189,-2,0.28787878787878785,0.9999999999999998,1,2,0.6413043478260869,0.711940298507463,0.6764705882352944,0.7000000000000006,0.5523661753297129,1,1,0.5405405405405406,1,3.78,3.15,0.15625,0.4852941176470589,0.6756756756756754,0.27777777777777773,0.3870967741935484,12940,1,0,0,0
190,-1,0.06818181818181823,0.9999999999999998,3,2,0.6413043478260869,0.711940298507463,0.6764705882352944,0.8083333333333331,0.5996896819239721,1,1,0.5405405405405406,1,3.78,3.15,0.15625,0.4852941176470589,0.6756756756756754,0.27777777777777773,0.3870967741935484,13415,1,0,0,0
191,-2,0.28787878787878785,0.9999999999999998,1,2,0.6413043478260869,0.711940298507463,0.6764705882352944,0.7000000000000006,0.5612878200155158,1,1,0.5405405405405406,1,3.78,3.15,0.15625,0.4852941176470589,0.6756756756756754,0.3055555555555555,0.3870967741935484,15985,1,0,0,0
192,-1,0.06818181818181823,0.9999999999999998,3,2,0.6413043478260869,0.711940298507463,0.6764705882352944,0.8083333333333331,0.6027928626842514,1,1,0.5405405405405406,1,3.78,3.15,0.15625,0.4852941176470589,0.6756756756756754,0.3055555555555555,0.3870967741935484,16515,1,0,0,0
193,-2,0.28787878787878785,0.9999999999999998,1,2,0.6413043478260869,0.711940298507463,0.6764705882352944,0.7000000000000006,0.603956555469356,1,1,0.46621621621621623,1,3.62,3.15,0.03125,0.8382352941176471,0.5135135135135136,0.1111111111111111,0.19354838709677424,18420,1,1,0,0
194,-1,0.06818181818181823,0.9999999999999998,3,2,0.6413043478260869,0.711940298507463,0.6764705882352944,0.8083333333333331,0.6474010861132662,1,1,0.46621621621621623,1,3.62,3.15,0.03125,0.8382352941176471,0.5135135135135136,0.1111111111111111,0.19354838709677424,18950,1,1,0,0
195,-1,0.2272727272727273,0.9999999999999998,1,2,0.8152173913043472,0.711940298507463,0.8431372549019613,0.641666666666667,0.5678820791311094,1,1,0.5405405405405406,1,3.78,3.15,0.15625,0.4852941176470589,0.6756756756756754,0.27777777777777773,0.3870967741935484,16845,1,0,0,0
196,-1,0.2272727272727273,0.9999999999999998,1,2,0.8152173913043472,0.711940298507463,0.833333333333333,0.641666666666667,0.6055081458494957,1,1,0.5405405405405406,1,3.78,3.15,0.10624999999999996,0.823529411764706,0.6216216216216215,0.16666666666666669,0.29032258064516125,19045,1,1,0,0
197,-1,0.2272727272727273,0.9999999999999998,1,2,0.8152173913043472,0.711940298507463,0.8431372549019613,0.641666666666667,0.591155934833204,3,2,0.7567567567567569,1,3.58,2.87,0.11250000000000004,0.6323529411764706,0.7297297297297294,0.1388888888888889,0.22580645161290325,21485,1,0,0,0
198,-1,0.2272727272727273,0.9999999999999998,1,2,0.8152173913043472,0.711940298507463,0.8431372549019613,0.641666666666667,0.6706749418153608,1,2,0.5675675675675677,3,3.01,3.4,1.0,0.42647058823529416,0.3513513513513513,0.3611111111111111,0.3548387096774194,22470,0,1,0,0
199,-1,0.2272727272727273,0.9999999999999998,1,2,0.8152173913043472,0.711940298507463,0.8431372549019613,0.641666666666667,0.6105508145849496,1,1,0.5405405405405406,1,3.78,3.15,0.15625,0.4852941176470589,0.6756756756756754,0.16666666666666669,0.29032258064516125,22625,1,1,0,0
